,docket_number,violation_number,issued_date,issuing_department,last_hearing_date,property_address,violation_type,entity_or_person_s_,disposition_description,total_fines,total_administrative_costs,interest_amount,collection_costs_or_attorney_fees,court_cost,original_total_amount_due,total_paid,current_amount_due,latitude,longitude,location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu
4891,12CP019559,P003146091|P003146091|P003146092|P003146092|P003146093|P003146093|P003146094|P003146094|P003146095|P003146095|P003146096|P003146096,2012-03-17T00:00:00.000,POLICE,2012-05-04T09:00:00.000,2052 W 68TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL TRUST CO, ",City non-suit,0,0,0,0,0,0,0,0,41.77034736744552,-87.67559795026989,"{'type': 'Point', 'coordinates': [-87.67559795026989, 41.77034736744552]}",23,65,22257,282,2
4892,13CP093839,P004328086|P004328087|P004328088|P004328089|P004328090|P004328091,2013-10-05T00:00:00.000,POLICE,2013-12-06T09:00:00.000,2658 W 83RD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"OCWEN LOAN SERVICING LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.7428103467392,-87.68984882623084,"{'type': 'Point', 'coordinates': [-87.68984882623084, 41.7428103467392]}",8,69,4300,243,30
4893,15CP094891,P004800962|P004800963,2015-07-02T00:00:00.000,POLICE,2015-08-07T13:00:00.000,4246 W ADAMS ,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"WELLS FARGO BANK N A, ",City non-suit,0,0,0,0,0,0,0,0,41.87800469651723,-87.73235445339219,"{'type': 'Point', 'coordinates': [-87.73235445339219, 41.87800469651723]}",30,27,21572,717,23
4894,15CP116085,P004738893|P004738894,2015-07-15T00:00:00.000,POLICE,2015-09-04T13:00:00.000,8059 S KEDZIE ,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7462029198537,-87.70214716095029,"{'type': 'Point', 'coordinates': [-87.70214716095029, 41.7462029198537]}",8,69,4300,243,30
4895,12CP029603,P003233080|P003233106,2012-04-25T00:00:00.000,POLICE,2012-07-06T09:00:00.000,1327 W 49 PL ,13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST, ",Liable - By plea,400,0,0,0,0,440,440,0,41.803996388889054,-87.6586550367039,"{'type': 'Point', 'coordinates': [-87.6586550367039, 41.803996388889054]}",37,59,14924,739,4
4896,19CP014519,P005787066|P005787067|P005787068|P005787069|P005787070|P005787071,2019-02-06T00:00:00.000,POLICE,2019-04-05T09:00:00.000,6427 S CAMPBELL ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.77657983084527,-87.68586476472457,"{'type': 'Point', 'coordinates': [-87.68586476472457, 41.77657983084527]}",58,64,21867,319,2
4897,18CP020769,P005597396|P005597397|P005597398|P005597935,2018-01-31T00:00:00.000,POLICE,2018-04-06T13:00:00.000,6440 S HOYNE ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.77627066069048,-87.6764100497141,"{'type': 'Point', 'coordinates': [-87.6764100497141, 41.77627066069048]}",23,65,22257,282,2
4898,12CP018039,P003142384|P003142385|P003142387|P003142388|P003142389|P003142390,2012-03-12T00:00:00.000,POLICE,2012-09-07T09:00:00.000,5023 S TALMAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"ONE WEST BANK, ",City Non suit - Motion to set-aside default - Granted,0,0,0,0,0,0,0,0,41.802162576882914,-87.69022287714176,"{'type': 'Point', 'coordinates': [-87.69022287714176, 41.802162576882914]}",56,61,22248,763,8
4899,15CP061980,P004719640|P004719641|P004719642|P004719643|P004719644|P004719645,2015-04-10T00:00:00.000,POLICE,2015-06-05T09:00:00.000,7338 S MOZART ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",Default - Liable by prove-up,4300,0,320.21,1223.88,0,5884.09,4374.32,0,41.75973100762677,-87.69426298365579,"{'type': 'Point', 'coordinates': [-87.69426298365579, 41.75973100762677]}",58,64,21867,349,30
4900,16CP070076,P005045929|P005045930|P005135451|P005135452|P005135453|P005135454,2016-07-18T00:00:00.000,POLICE,2016-09-02T09:00:00.000,743 W 60TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.784939479451694,-87.64428242069964,"{'type': 'Point', 'coordinates': [-87.64428242069964, 41.784939479451694]}",11,66,21559,22,2
4901,14CP018964,P004231698|P004231699|P004231700|P004231770|P004231771|P004231776,2014-02-10T00:00:00.000,POLICE,2014-05-02T09:00:00.000,2112 W GARFIELD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.79399357495037,-87.67730736930837,"{'type': 'Point', 'coordinates': [-87.67730736930837, 41.79399357495037]}",37,59,14924,686,2
4902,19CP066626,P005470261|P005470262,2019-09-09T00:00:00.000,POLICE,2019-11-01T13:00:00.000,4210 W WEST END ,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.883408239197166,-87.73115902612831,"{'type': 'Point', 'coordinates': [-87.73115902612831, 41.883408239197166]}",30,27,21572,619,23
4903,13CP048494,P004077084|P004077085|P004077086|P004077087|P004077088|P004077089,2013-06-14T00:00:00.000,POLICE,2013-08-02T07:00:00.000,4525 S WOOD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BNY MELLON TRUST, ",Default - Liable by prove-up,4300,0,496.54,1223.88,84,6144.42,6131.58,0,41.811430885358874,-87.66975959841432,"{'type': 'Point', 'coordinates': [-87.66975959841432, 41.811430885358874]}",37,59,14924,738,3
4904,13CP044367,P003854368|P003854369|P003854372|P003856718|P003857029|P003857032,2013-05-20T00:00:00.000,POLICE,2013-07-05T11:00:00.000,9724 S AVENUE ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,40,0,0,,,,,,,,
4905,15CP019398,P004260807|P004260807|P004260808|P004260808|P004260809|P004260809|P004260810|P004260810|P004260817|P004260817|P004260818|P004260818|P004260819|P004260819|P004260820|P004260820,2015-01-08T00:00:00.000,POLICE,2015-03-06T13:00:00.000,10857 S EDBROOKE ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"STANDARD BANK AND TRUST CO, ",City non-suit,0,0,0,0,0,0,0,0,41.696422153780325,-87.61943180113236,"{'type': 'Point', 'coordinates': [-87.61943180113236, 41.696422153780325]}",19,45,21861,237,43
4906,22CP008600,P006067755|P006067756|P006067757|P006067758|P006067759|P006067760,2022-06-13T00:00:00.000,POLICE,2022-08-05T09:00:00.000,3527 W 58TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.787823300913594,-87.71183855914205,"{'type': 'Point', 'coordinates': [-87.71183855914205, 41.787823300913594]}",58,61,21867,801,6
4907,19CP049432,P005631213|P005631214|P005631215|P005631216,2019-06-20T00:00:00.000,POLICE,2019-09-06T09:00:00.000,3603 S CALIFORNIA ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.82815840369853,-87.69461435176726,"{'type': 'Point', 'coordinates': [-87.69461435176726, 41.82815840369853]}",56,55,22248,638,1
4908,12CP060411,P003087440|P003087441|P003087444|P003087445|P003087955|P003087956,2012-07-20T00:00:00.000,POLICE,2012-09-07T11:00:00.000,8600 S LAFLIN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF NEW YORK, ",City non-suit,0,0,0,0,0,0,0,0,41.737554254718894,-87.66082545043129,"{'type': 'Point', 'coordinates': [-87.66082545043129, 41.737554254718894]}",59,70,21554,531,13
4909,15CP140036,P004884167|P004884168|P004884169|P004884170|P004884171|P004884172,2015-09-05T00:00:00.000,POLICE,2015-11-06T09:00:00.000,6318 S TALMAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"SMITH ROTHCHILD FINANCIAL, ",City non-suit,0,0,0,0,0,0,0,0,41.778544673248625,-87.68986875202337,"{'type': 'Point', 'coordinates': [-87.68986875202337, 41.778544673248625]}",58,64,21867,319,2
4910,14CP000376,P004229007,2013-12-09T00:00:00.000,POLICE,2014-02-07T09:00:00.000,5419 S ABERDEEN ,13-12-140  Watchman required,"CITI MORTGAGE INC, ",Liable - By plea,400,0,0,0,0,440,440,0,41.795429100312234,-87.6523359360483,"{'type': 'Point', 'coordinates': [-87.6523359360483, 41.795429100312234]}",37,59,14924,791,4
4911,11CP038649,P002092421,2011-07-05T00:00:00.000,POLICE,2011-08-05T11:00:00.000,8859 S EUCLID ,13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL, ",Default - Liable by prove-up,300,0,7.21,95.88,0,443.09,292.08,0,41.733485484052046,-87.5767030087377,"{'type': 'Point', 'coordinates': [-87.5767030087377, 41.733485484052046]}",25,44,21202,473,35
4912,14CP141025,P004570566|P004570567|P004570568|P004570569|P004570570|P004570571,2014-09-10T00:00:00.000,POLICE,2014-11-07T09:00:00.000,8146 S SAWYER ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT, ",City non-suit,0,0,0,0,0,0,0,0,41.74473521744251,-87.70361713131187,"{'type': 'Point', 'coordinates': [-87.70361713131187, 41.74473521744251]}",8,69,4300,199,30
4913,13CP009265,P004015294|P004015295,2013-01-14T00:00:00.000,POLICE,2013-03-01T13:00:00.000,3574 W DICKENS ,13-12-140  Watchman required|13-12-140  Watchman required,"J P MORGAN CHASE, ",City non-suit,0,0,0,0,0,0,0,0,41.919227833429616,-87.71653049027759,"{'type': 'Point', 'coordinates': [-87.71653049027759, 41.919227833429616]}",1,23,22535,550,12
4914,11CP082845,P002037259|P002037260|P002037261|P002037262,2011-12-14T00:00:00.000,POLICE,2012-01-06T09:00:00.000,3857 W 64TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.77675627725441,-87.72005944309218,"{'type': 'Point', 'coordinates': [-87.72005944309218, 41.77675627725441]}",58,63,21867,238,6
4915,15CP040829,P004697970|P004697971|P004697972|P004697973|P004697974|P004697975,2015-03-01T00:00:00.000,POLICE,2015-05-01T09:00:00.000,6315 S HAMILTON ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"CARRINGTON MORTGAGE, ",City non-suit,0,0,0,0,0,0,0,0,41.77876000691353,-87.67740117183862,"{'type': 'Point', 'coordinates': [-87.67740117183862, 41.77876000691353]}",23,65,22257,282,2
4916,13CP022584,P003824247|P003824248|P003824249|P003824250|P003824278|P003824279,2013-03-15T00:00:00.000,POLICE,2013-05-03T09:00:00.000,822 W 50TH ST ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.80349982301728,-87.64634631322163,"{'type': 'Point', 'coordinates': [-87.64634631322163, 41.80349982301728]}",37,59,14924,708,4
4917,11CP083081,P002166179,2011-12-02T00:00:00.000,POLICE,2012-01-06T13:00:00.000,430 W 97TH ST ,13-12-140  Watchman required,"DEUTSCHE BANK AND TRUST, ",Default - Liable by prove-up,300,0,0.5,0,0,340.5,340,0,41.71803904504418,-87.63513734214278,"{'type': 'Point', 'coordinates': [-87.63513734214278, 41.71803904504418]}",19,72,21861,593,13
4918,13CP100793,P004323483|P004323484|P004323485|P004323486|P004323487|P004323488,2013-11-26T00:00:00.000,POLICE,2014-01-03T09:00:00.000,6811 S ROCKWELL ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.76969719392025,-87.68812945704313,"{'type': 'Point', 'coordinates': [-87.68812945704313, 41.76969719392025]}",58,64,21867,383,31
4919,15CP011833,P004626044|P004626045,2014-11-30T00:00:00.000,POLICE,2015-02-06T13:00:00.000,320 S CALIFORNIA ,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.876799764220934,-87.69632169264241,"{'type': 'Point', 'coordinates': [-87.69632169264241, 41.876799764220934]}",28,28,21184,51,46
4920,17CP022630,P005174499|P005174500|P005174501|P005174502|P005174503|P005174504,2017-02-23T00:00:00.000,POLICE,2017-04-07T13:00:00.000,1256 S CHRISTIANA ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"COVENANT BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.86461988592856,-87.70942088487617,"{'type': 'Point', 'coordinates': [-87.70942088487617, 41.86461988592856]}",57,30,21569,34,14
4921,15CP006384,P004593378|P004593379|P004593380|P004593381|P004593382|P004593383,2014-11-15T00:00:00.000,POLICE,2015-02-06T09:00:00.000,4155 W 78 ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",Default - Liable by prove-up,4300,0,151.37,0,0,4491.37,4490.75,0,41.75181071532163,-87.72484274461469,"{'type': 'Point', 'coordinates': [-87.72484274461469, 41.75181071532163]}",8,69,4300,571,30
4922,18CP020729,P005603213|P005603214|P005603215|P005603216|P005603217|P005603218,2018-02-03T00:00:00.000,POLICE,2018-05-04T09:00:00.000,3544 W 62ND PL ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.77986163867938,-87.71220920462295,"{'type': 'Point', 'coordinates': [-87.71220920462295, 41.77986163867938]}",58,64,21867,344,6
4923,14CP081114,P004472056|P004472057|P004472058|P004472059|P004472060|P004472061,2014-05-25T00:00:00.000,POLICE,2014-08-01T09:00:00.000,5814 S RICHMOND ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",City non-suit,0,0,0,0,0,0,0,0,41.78767844423153,-87.6974359561492,"{'type': 'Point', 'coordinates': [-87.6974359561492, 41.78767844423153]}",58,61,21867,764,2
4924,13CP071676,P004154829,2013-08-27T00:00:00.000,POLICE,2013-11-01T09:00:00.000,5221 S ROCKWELL ,13-12-140  Watchman required,"WELLS FARGO BANK, ",Default - Liable by prove-up,300,0,0,0,0,340,340,0,41.79859252545551,-87.68890659783374,"{'type': 'Point', 'coordinates': [-87.68890659783374, 41.79859252545551]}",56,61,22248,778,8
4925,13CP100881,P004319341|P004319342|P004319343|P004319344|P004319345|P004319346,2013-11-27T00:00:00.000,POLICE,2014-01-03T09:00:00.000,6429 S TALMAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.776380925725114,-87.68951730153434,"{'type': 'Point', 'coordinates': [-87.68951730153434, 41.776380925725114]}",58,64,21867,319,2
4926,11CP023973,P002165436|P002165437,2011-05-08T00:00:00.000,POLICE,2011-07-01T13:00:00.000,11818 S YALE ,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"DEPT OF HUD, ",City non-suit,0,0,0,0,0,0,0,0,41.67917636563314,-87.62884653219973,"{'type': 'Point', 'coordinates': [-87.62884653219973, 41.67917636563314]}",19,50,21861,255,22
4927,14CP081135,P004281627|P004281949,2014-06-23T00:00:00.000,POLICE,2014-08-01T13:00:00.000,3707 N ALBANY ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"US BANK, ",City non-suit,400,0,0,0,0,440,440,0,41.94873091619021,-87.70528381084064,"{'type': 'Point', 'coordinates': [-87.70528381084064, 41.94873091619021]}",39,16,21538,372,20
4928,14CP023508,P004328811|P004328812,2014-02-23T00:00:00.000,POLICE,2014-04-04T13:00:00.000,6211 S ARTESIAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CHASE HOME FINANCE, ",City non-suit,0,0,0,0,0,0,0,0,41.78069478880915,-87.68475415650676,"{'type': 'Point', 'coordinates': [-87.68475415650676, 41.78069478880915]}",58,64,21867,111,2
4929,13CP015839,P003817612|P003817613|P003817614|P003817615|P003817616|P003817617,2013-02-28T00:00:00.000,POLICE,2013-04-05T09:00:00.000,2011 W 68 PL ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.76923973103859,-87.67414254977706,"{'type': 'Point', 'coordinates': [-87.67414254977706, 41.76923973103859]}",23,65,22257,282,2
4930,19CP033313,P005806452|P005806453|P005806454|P005806455|P005806456|P005806457,2019-05-11T00:00:00.000,POLICE,2019-07-05T09:00:00.000,6201 S FRANCISCO ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.78081454997919,-87.6957304353496,"{'type': 'Point', 'coordinates': [-87.6957304353496, 41.78081454997919]}",58,64,21867,182,2
