NAME,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25075_010E,B25075_011E,B25075_012E,B25075_013E,B25075_014E,B25075_015E,B25075_016E,B25075_017E,B25075_018E,B25075_019E,B25075_020E,B25075_021E,B25075_022E,B25075_023E,B25075_024E,B25075_025E,state,county,tract,year
"Census Tract 1102, Cook County, Illinois",698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,91.0,60.0,379.0,107.0,36.0,0.0,0.0,17,031,110200,2010
"Census Tract 1103, Cook County, Illinois",1719.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,70.0,26.0,0.0,151.0,398.0,756.0,160.0,88.0,0.0,39.0,17,031,110300,2010
"Census Tract 1104, Cook County, Illinois",1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,168.0,83.0,132.0,116.0,265.0,245.0,138.0,0.0,0.0,17,031,110400,2010
"Census Tract 1105.01, Cook County, Illinois",1209.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,108.0,209.0,481.0,165.0,150.0,0.0,21.0,17,031,110501,2010
"Census Tract 1105.02, Cook County, Illinois",1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,15.0,56.0,14.0,78.0,110.0,172.0,147.0,250.0,69.0,80.0,0.0,14.0,17,031,110502,2010
"Census Tract 1201, Cook County, Illinois",1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,72.0,15.0,314.0,377.0,549.0,91.0,27.0,17,031,120100,2010
"Census Tract 1202, Cook County, Illinois",1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,86.0,63.0,212.0,279.0,621.0,97.0,29.0,17,031,120200,2010
"Census Tract 1203, Cook County, Illinois",2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,26.0,140.0,149.0,442.0,445.0,547.0,252.0,34.0,17,031,120300,2010
"Census Tract 1204, Cook County, Illinois",943.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,28.0,45.0,189.0,185.0,336.0,90.0,11.0,0.0,17,031,120400,2010
"Census Tract 1301, Cook County, Illinois",1202.0,0.0,0.0,29.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,0.0,131.0,168.0,333.0,324.0,119.0,10.0,39.0,17,031,130100,2010
"Census Tract 1302, Cook County, Illinois",535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,61.0,110.0,127.0,56.0,128.0,26.0,11.0,17,031,130200,2010
"Census Tract 1303, Cook County, Illinois",964.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,7.0,10.0,19.0,18.0,130.0,45.0,223.0,200.0,234.0,38.0,0.0,17,031,130300,2010
"Census Tract 1401, Cook County, Illinois",290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,58.0,66.0,52.0,24.0,45.0,22.0,0.0,0.0,17,031,140100,2010
"Census Tract 1402, Cook County, Illinois",422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.0,65.0,104.0,64.0,66.0,49.0,12.0,9.0,17,031,140200,2010
"Census Tract 1403.01, Cook County, Illinois",328.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,15.0,64.0,78.0,64.0,0.0,44.0,0.0,0.0,17,031,140301,2010
"Census Tract 1403.02, Cook County, Illinois",581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,11.0,14.0,135.0,44.0,118.0,127.0,43.0,14.0,15.0,17,031,140302,2010
"Census Tract 1404, Cook County, Illinois",1221.0,0.0,37.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,45.0,97.0,116.0,488.0,262.0,137.0,0.0,11.0,17,031,140400,2010
"Census Tract 1405, Cook County, Illinois",519.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,26.0,86.0,36.0,125.0,46.0,57.0,0.0,35.0,17,031,140500,2010
"Census Tract 1406.01, Cook County, Illinois",433.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,24.0,0.0,33.0,13.0,52.0,23.0,139.0,81.0,31.0,0.0,13.0,17,031,140601,2010
"Census Tract 1406.02, Cook County, Illinois",424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,26.0,78.0,63.0,106.0,27.0,38.0,30.0,0.0,17,031,140602,2010
"Census Tract 1407.01, Cook County, Illinois",265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,56.0,55.0,83.0,39.0,10.0,10.0,0.0,17,031,140701,2010
"Census Tract 1407.02, Cook County, Illinois",608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,94.0,108.0,192.0,72.0,116.0,0.0,0.0,17,031,140702,2010
"Census Tract 1408, Cook County, Illinois",1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,22.0,35.0,0.0,88.0,0.0,285.0,70.0,92.0,173.0,340.0,85.0,70.0,17,031,140800,2010
"Census Tract 1502, Cook County, Illinois",1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,26.0,28.0,98.0,145.0,432.0,231.0,143.0,16.0,0.0,17,031,150200,2010
"Census Tract 1503, Cook County, Illinois",1536.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,63.0,94.0,39.0,140.0,235.0,168.0,301.0,331.0,103.0,10.0,14.0,17,031,150300,2010
"Census Tract 1504.01, Cook County, Illinois",1246.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,18.0,16.0,17.0,0.0,15.0,48.0,107.0,142.0,237.0,391.0,104.0,105.0,0.0,0.0,17,031,150401,2010
"Census Tract 1504.02, Cook County, Illinois",776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,79.0,136.0,288.0,169.0,71.0,0.0,0.0,17,031,150402,2010
"Census Tract 1505.01, Cook County, Illinois",997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.0,0.0,162.0,106.0,441.0,196.0,54.0,0.0,0.0,17,031,150501,2010
"Census Tract 1505.02, Cook County, Illinois",988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,38.0,43.0,148.0,245.0,221.0,268.0,0.0,0.0,0.0,17,031,150502,2010
"Census Tract 1506, Cook County, Illinois",935.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,46.0,44.0,124.0,166.0,471.0,41.0,20.0,0.0,5.0,17,031,150600,2010
"Census Tract 1507, Cook County, Illinois",1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,14.0,0.0,24.0,60.0,223.0,156.0,390.0,115.0,45.0,0.0,10.0,17,031,150700,2010
"Census Tract 1508, Cook County, Illinois",1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,34.0,69.0,95.0,459.0,220.0,80.0,0.0,0.0,17,031,150800,2010
"Census Tract 1510.01, Cook County, Illinois",572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,7.0,110.0,63.0,98.0,144.0,99.0,0.0,0.0,17,031,151001,2010
"Census Tract 1510.02, Cook County, Illinois",641.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,54.0,93.0,87.0,247.0,78.0,30.0,0.0,12.0,17,031,151002,2010
"Census Tract 1511, Cook County, Illinois",716.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,76.0,171.0,247.0,149.0,12.0,0.0,10.0,17,031,151100,2010
"Census Tract 1512, Cook County, Illinois",886.0,0.0,0.0,0.0,0.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,10.0,30.0,141.0,177.0,328.0,109.0,43.0,0.0,0.0,17,031,151200,2010
"Census Tract 1601, Cook County, Illinois",739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,31.0,6.0,128.0,111.0,93.0,293.0,40.0,0.0,0.0,17,031,160100,2010
"Census Tract 1602, Cook County, Illinois",874.0,0.0,0.0,0.0,23.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,11.0,8.0,46.0,0.0,0.0,23.0,80.0,267.0,148.0,202.0,11.0,15.0,17,031,160200,2010
"Census Tract 1603, Cook County, Illinois",696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,59.0,0.0,140.0,178.0,79.0,77.0,51.0,11.0,62.0,12.0,0.0,17,031,160300,2010
"Census Tract 1604, Cook County, Illinois",848.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,59.0,13.0,94.0,86.0,155.0,131.0,236.0,0.0,0.0,17,031,160400,2010
"Census Tract 1605.01, Cook County, Illinois",489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,83.0,23.0,211.0,115.0,5.0,0.0,13.0,17,031,160501,2010
"Census Tract 1605.02, Cook County, Illinois",689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,22.0,147.0,140.0,165.0,81.0,70.0,37.0,0.0,17,031,160502,2010
"Census Tract 1606.01, Cook County, Illinois",573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,80.0,112.0,79.0,103.0,171.0,8.0,0.0,17,031,160601,2010
"Census Tract 1606.02, Cook County, Illinois",678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,13.0,106.0,200.0,88.0,137.0,43.0,37.0,14.0,0.0,17,031,160602,2010
"Census Tract 1607, Cook County, Illinois",1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,25.0,24.0,123.0,56.0,378.0,251.0,215.0,40.0,13.0,17,031,160700,2010
"Census Tract 1608, Cook County, Illinois",757.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,15.0,62.0,119.0,27.0,191.0,191.0,132.0,0.0,0.0,17,031,160800,2010
"Census Tract 1609, Cook County, Illinois",597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,17.0,92.0,117.0,98.0,233.0,17.0,0.0,17,031,160900,2010
"Census Tract 1610, Cook County, Illinois",468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,89.0,100.0,171.0,60.0,13.0,17,031,161000,2010
"Census Tract 1611, Cook County, Illinois",572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,10.0,8.0,38.0,15.0,10.0,47.0,108.0,225.0,36.0,44.0,17,031,161100,2010
"Census Tract 1612, Cook County, Illinois",633.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,121.0,72.0,248.0,104.0,54.0,0.0,10.0,17,031,161200,2010
"Census Tract 1613, Cook County, Illinois",496.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,103.0,61.0,134.0,118.0,24.0,0.0,0.0,17,031,161300,2010
"Census Tract 1701, Cook County, Illinois",899.0,10.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,62.0,118.0,301.0,118.0,33.0,63.0,58.0,0.0,0.0,17,031,170100,2010
"Census Tract 1702, Cook County, Illinois",985.0,0.0,0.0,0.0,10.0,0.0,22.0,0.0,0.0,0.0,10.0,10.0,0.0,18.0,0.0,10.0,20.0,42.0,175.0,156.0,330.0,182.0,0.0,0.0,0.0,17,031,170200,2010
"Census Tract 1703, Cook County, Illinois",1456.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,81.0,52.0,247.0,306.0,526.0,114.0,48.0,0.0,25.0,17,031,170300,2010
"Census Tract 1704, Cook County, Illinois",1227.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,91.0,356.0,185.0,375.0,149.0,10.0,0.0,0.0,17,031,170400,2010
"Census Tract 1705, Cook County, Illinois",1605.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,37.0,0.0,66.0,123.0,250.0,215.0,699.0,125.0,46.0,0.0,0.0,17,031,170500,2010
"Census Tract 1706, Cook County, Illinois",763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,80.0,172.0,46.0,331.0,82.0,36.0,0.0,0.0,17,031,170600,2010
"Census Tract 1707, Cook County, Illinois",711.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,23.0,48.0,46.0,127.0,114.0,232.0,78.0,12.0,0.0,14.0,17,031,170700,2010
"Census Tract 1708, Cook County, Illinois",1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,59.0,38.0,118.0,380.0,418.0,38.0,32.0,0.0,0.0,17,031,170800,2010
"Census Tract 1709, Cook County, Illinois",452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,11.0,96.0,82.0,137.0,34.0,41.0,0.0,0.0,17,031,170900,2010
"Census Tract 1710, Cook County, Illinois",1869.0,0.0,0.0,12.0,16.0,23.0,0.0,14.0,14.0,0.0,0.0,0.0,13.0,9.0,28.0,0.0,23.0,14.0,287.0,319.0,813.0,96.0,160.0,0.0,28.0,17,031,171000,2010
"Census Tract 1711, Cook County, Illinois",1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,77.0,17.0,123.0,187.0,455.0,134.0,10.0,0.0,0.0,17,031,171100,2010
"Census Tract 1801, Cook County, Illinois",1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0,66.0,13.0,90.0,92.0,281.0,236.0,459.0,234.0,55.0,15.0,16.0,17,031,180100,2010
"Census Tract 1901, Cook County, Illinois",253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,17.0,31.0,131.0,0.0,27.0,0.0,8.0,17,031,190100,2010
"Census Tract 1902, Cook County, Illinois",855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,73.0,5.0,107.0,156.0,310.0,125.0,0.0,0.0,0.0,17,031,190200,2010
"Census Tract 1903, Cook County, Illinois",911.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,15.0,12.0,28.0,49.0,0.0,107.0,151.0,422.0,95.0,21.0,0.0,0.0,17,031,190300,2010
"Census Tract 1904.01, Cook County, Illinois",763.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,10.0,102.0,204.0,276.0,79.0,11.0,0.0,0.0,17,031,190401,2010
"Census Tract 1904.02, Cook County, Illinois",906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,90.0,14.0,69.0,151.0,311.0,224.0,14.0,0.0,0.0,17,031,190402,2010
"Census Tract 1906.01, Cook County, Illinois",592.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,69.0,35.0,106.0,38.0,134.0,80.0,79.0,0.0,0.0,17,031,190601,2010
"Census Tract 1906.02, Cook County, Illinois",810.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,137.0,152.0,343.0,88.0,0.0,0.0,0.0,17,031,190602,2010
"Census Tract 1907.01, Cook County, Illinois",392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,65.0,62.0,163.0,58.0,10.0,0.0,11.0,17,031,190701,2010
"Census Tract 1907.02, Cook County, Illinois",501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,39.0,24.0,0.0,0.0,48.0,0.0,129.0,212.0,37.0,0.0,0.0,17,031,190702,2010
"Census Tract 1908, Cook County, Illinois",1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,60.0,0.0,211.0,261.0,359.0,103.0,44.0,0.0,0.0,17,031,190800,2010
"Census Tract 1909, Cook County, Illinois",368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,114.0,21.0,173.0,37.0,0.0,0.0,0.0,17,031,190900,2010
"Census Tract 1910, Cook County, Illinois",311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,9.0,0.0,0.0,62.0,74.0,108.0,18.0,0.0,0.0,9.0,17,031,191000,2010
"Census Tract 1911, Cook County, Illinois",817.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,44.0,11.0,58.0,29.0,76.0,231.0,226.0,65.0,34.0,0.0,0.0,17,031,191100,2010
"Census Tract 1912, Cook County, Illinois",270.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,45.0,36.0,98.0,14.0,43.0,14.0,0.0,0.0,0.0,17,031,191200,2010
"Census Tract 1913.01, Cook County, Illinois",828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,49.0,0.0,74.0,69.0,94.0,23.0,53.0,71.0,272.0,80.0,29.0,0.0,0.0,17,031,191301,2010
"Census Tract 1913.02, Cook County, Illinois",696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,56.0,0.0,45.0,6.0,165.0,159.0,188.0,39.0,15.0,0.0,9.0,17,031,191302,2010
"Census Tract 2001, Cook County, Illinois",726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,13.0,182.0,116.0,337.0,30.0,0.0,0.0,0.0,17,031,200100,2010
"Census Tract 2002, Cook County, Illinois",632.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,14.0,44.0,26.0,347.0,103.0,60.0,0.0,9.0,17,031,200200,2010
"Census Tract 2003, Cook County, Illinois",338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,29.0,14.0,228.0,36.0,0.0,0.0,0.0,17,031,200300,2010
"Census Tract 2004.01, Cook County, Illinois",525.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,25.0,88.0,189.0,98.0,46.0,12.0,0.0,0.0,17,031,200401,2010
"Census Tract 2004.02, Cook County, Illinois",422.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,25.0,60.0,184.0,39.0,28.0,0.0,0.0,17,031,200402,2010
"Census Tract 2101, Cook County, Illinois",805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,65.0,24.0,14.0,85.0,350.0,97.0,94.0,46.0,0.0,17,031,210100,2010
"Census Tract 2104, Cook County, Illinois",449.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,34.0,26.0,66.0,186.0,24.0,43.0,0.0,0.0,17,031,210400,2010
"Census Tract 2105.01, Cook County, Illinois",503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,19.0,24.0,73.0,49.0,152.0,159.0,0.0,0.0,13.0,17,031,210501,2010
"Census Tract 2105.02, Cook County, Illinois",656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,72.0,62.0,360.0,109.0,30.0,1.0,0.0,17,031,210502,2010
"Census Tract 2106.01, Cook County, Illinois",405.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,64.0,0.0,34.0,50.0,101.0,93.0,41.0,0.0,0.0,17,031,210601,2010
"Census Tract 2106.02, Cook County, Illinois",707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,26.0,24.0,111.0,85.0,299.0,63.0,73.0,0.0,0.0,17,031,210602,2010
"Census Tract 2107, Cook County, Illinois",744.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,32.0,0.0,62.0,161.0,274.0,103.0,61.0,8.0,0.0,17,031,210700,2010
"Census Tract 2108, Cook County, Illinois",144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,25.0,16.0,22.0,35.0,15.0,0.0,0.0,17,031,210800,2010
"Census Tract 2109, Cook County, Illinois",696.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,66.0,222.0,284.0,19.0,0.0,0.0,17,031,210900,2010
"Census Tract 2203, Cook County, Illinois",487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,16.0,128.0,86.0,154.0,9.0,49.0,17,031,220300,2010
"Census Tract 2204, Cook County, Illinois",490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,18.0,40.0,42.0,94.0,54.0,167.0,68.0,0.0,17,031,220400,2010
"Census Tract 2205, Cook County, Illinois",460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,15.0,121.0,62.0,94.0,55.0,28.0,17,031,220500,2010
"Census Tract 2206.01, Cook County, Illinois",310.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,76.0,31.0,118.0,15.0,13.0,17,031,220601,2010
"Census Tract 2206.02, Cook County, Illinois",782.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,51.0,145.0,202.0,147.0,160.0,13.0,37.0,17,031,220602,2010
"Census Tract 2207.01, Cook County, Illinois",415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,10.0,34.0,84.0,183.0,50.0,38.0,0.0,0.0,17,031,220701,2010
"Census Tract 2207.02, Cook County, Illinois",532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,56.0,0.0,69.0,25.0,26.0,72.0,189.0,69.0,13.0,0.0,0.0,17,031,220702,2010
"Census Tract 2209.01, Cook County, Illinois",321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,34.0,20.0,149.0,15.0,38.0,0.0,17.0,17,031,220901,2010
"Census Tract 2209.02, Cook County, Illinois",302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,21.0,26.0,153.0,39.0,11.0,0.0,0.0,17,031,220902,2010
"Census Tract 2210, Cook County, Illinois",430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,47.0,17.0,88.0,93.0,73.0,84.0,0.0,0.0,11.0,17,031,221000,2010
"Census Tract 2211, Cook County, Illinois",541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,23.0,22.0,88.0,41.0,220.0,70.0,54.0,0.0,12.0,17,031,221100,2010
"Census Tract 2212, Cook County, Illinois",485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,26.0,9.0,39.0,37.0,89.0,92.0,51.0,118.0,16.0,0.0,17,031,221200,2010
